"Time (CET)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"20.11.2017 10:45 - 20.11.2017 11:00","70885","72981"
"20.11.2017 11:00 - 20.11.2017 11:15","71020","73050"
"20.11.2017 11:15 - 20.11.2017 11:30","71312","73334"
"20.11.2017 11:30 - 20.11.2017 11:45","71586","73385"
"20.11.2017 11:45 - 20.11.2017 12:00","72041","73285"
"20.11.2017 12:00 - 20.11.2017 12:15","70980","72250"
"20.11.2017 12:15 - 20.11.2017 12:30","70857","71916"
"20.11.2017 12:30 - 20.11.2017 12:45","70714","72138"
"20.11.2017 12:45 - 20.11.2017 13:00","70617","72238"
"20.11.2017 13:00 - 20.11.2017 13:15","70821","71893"
"20.11.2017 13:15 - 20.11.2017 13:30","70286","72471"
"20.11.2017 13:30 - 20.11.2017 13:45","70004","71961"
"20.11.2017 13:45 - 20.11.2017 14:00","69509","71545"
"20.11.2017 14:00 - 20.11.2017 14:15","69200","71854"
"20.11.2017 14:15 - 20.11.2017 14:30","68989","71616"
"20.11.2017 14:30 - 20.11.2017 14:45","68855","70774"
"20.11.2017 14:45 - 20.11.2017 15:00","68358","70896"
"20.11.2017 15:00 - 20.11.2017 15:15","66911","71365"
"20.11.2017 15:15 - 20.11.2017 15:30","68639","70990"
"20.11.2017 15:30 - 20.11.2017 15:45","68482","70972"
"20.11.2017 15:45 - 20.11.2017 16:00","68098","71205"
"20.11.2017 16:00 - 20.11.2017 16:15","68315","71304"
"20.11.2017 16:15 - 20.11.2017 16:30","67294","71301"
"20.11.2017 16:30 - 20.11.2017 16:45","65597","71937"
"20.11.2017 16:45 - 20.11.2017 17:00","66188","72761"
"20.11.2017 17:00 - 20.11.2017 17:15","67068","72938"
"20.11.2017 17:15 - 20.11.2017 17:30","67672","72855"
"20.11.2017 17:30 - 20.11.2017 17:45","68035","72719"
"20.11.2017 17:45 - 20.11.2017 18:00","68165","72972"
"20.11.2017 18:00 - 20.11.2017 18:15","68022","72291"
"20.11.2017 18:15 - 20.11.2017 18:30","67980","71871"
"20.11.2017 18:30 - 20.11.2017 18:45","67967","71862"
"20.11.2017 18:45 - 20.11.2017 19:00","68093","71361"
"20.11.2017 19:00 - 20.11.2017 19:15","67761","71174"
"20.11.2017 19:15 - 20.11.2017 19:30","67213","70560"
"20.11.2017 19:30 - 20.11.2017 19:45","66848","69642"
"20.11.2017 19:45 - 20.11.2017 20:00","66432","69122"
"20.11.2017 20:00 - 20.11.2017 20:15","65437","68055"
"20.11.2017 20:15 - 20.11.2017 20:30","64731","66757"
"20.11.2017 20:30 - 20.11.2017 20:45","64039","65514"
"20.11.2017 20:45 - 20.11.2017 21:00","63306","64315"
"20.11.2017 21:00 - 20.11.2017 21:15","62933","63854"
"20.11.2017 21:15 - 20.11.2017 21:30","62470","63096"
"20.11.2017 21:30 - 20.11.2017 21:45","62146","62186"
"20.11.2017 21:45 - 20.11.2017 22:00","60750","61283"
"20.11.2017 22:00 - 20.11.2017 22:15","60583","61690"
"20.11.2017 22:15 - 20.11.2017 22:30","59718","60923"
"20.11.2017 22:30 - 20.11.2017 22:45","58634","59728"
"20.11.2017 22:45 - 20.11.2017 23:00","57373","58531"
"20.11.2017 23:00 - 20.11.2017 23:15","55998","57587"
"20.11.2017 23:15 - 20.11.2017 23:30","54903","56518"
"20.11.2017 23:30 - 20.11.2017 23:45","53943","55349"
"20.11.2017 23:45 - 21.11.2017 00:00","53192","54381"
"21.11.2017 00:00 - 21.11.2017 00:15","52360","53485"
"21.11.2017 00:15 - 21.11.2017 00:30","51534","52891"
"21.11.2017 00:30 - 21.11.2017 00:45","50915","52019"
"21.11.2017 00:45 - 21.11.2017 01:00","50384","51342"
"21.11.2017 01:00 - 21.11.2017 01:15","50056","50609"
"21.11.2017 01:15 - 21.11.2017 01:30","49599","50080"
"21.11.2017 01:30 - 21.11.2017 01:45","49455","49991"
"21.11.2017 01:45 - 21.11.2017 02:00","49167","49570"
"21.11.2017 02:00 - 21.11.2017 02:15","48842","49669"
"21.11.2017 02:15 - 21.11.2017 02:30","48685","49436"
"21.11.2017 02:30 - 21.11.2017 02:45","48751","49659"
"21.11.2017 02:45 - 21.11.2017 03:00","48898","49615"
"21.11.2017 03:00 - 21.11.2017 03:15","49082","49621"
"21.11.2017 03:15 - 21.11.2017 03:30","49145","49595"
"21.11.2017 03:30 - 21.11.2017 03:45","49258","49668"
"21.11.2017 03:45 - 21.11.2017 04:00","49465","50120"
"21.11.2017 04:00 - 21.11.2017 04:15","50020","50467"
"21.11.2017 04:15 - 21.11.2017 04:30","50391","50689"
"21.11.2017 04:30 - 21.11.2017 04:45","50747","51262"
"21.11.2017 04:45 - 21.11.2017 05:00","51308","51642"
"21.11.2017 05:00 - 21.11.2017 05:15","52549","53035"
"21.11.2017 05:15 - 21.11.2017 05:30","53307","54048"
"21.11.2017 05:30 - 21.11.2017 05:45","54624","55229"
"21.11.2017 05:45 - 21.11.2017 06:00","55996","56030"
"21.11.2017 06:00 - 21.11.2017 06:15","58910","58169"
"21.11.2017 06:15 - 21.11.2017 06:30","61456","60572"
"21.11.2017 06:30 - 21.11.2017 06:45","63619","62445"
"21.11.2017 06:45 - 21.11.2017 07:00","65311","64521"
"21.11.2017 07:00 - 21.11.2017 07:15","67112","66350"
"21.11.2017 07:15 - 21.11.2017 07:30","68089","67441"
"21.11.2017 07:30 - 21.11.2017 07:45","68544","68092"
"21.11.2017 07:45 - 21.11.2017 08:00","69025","68540"
"21.11.2017 08:00 - 21.11.2017 08:15","69827","68942"
"21.11.2017 08:15 - 21.11.2017 08:30","69990","67829"
"21.11.2017 08:30 - 21.11.2017 08:45","70182","68124"
"21.11.2017 08:45 - 21.11.2017 09:00","70291","68527"
"21.11.2017 09:00 - 21.11.2017 09:15","70053","69760"
"21.11.2017 09:15 - 21.11.2017 09:30","70115","70717"
"21.11.2017 09:30 - 21.11.2017 09:45","70394","71181"
"21.11.2017 09:45 - 21.11.2017 10:00","70688","71205"
"21.11.2017 10:00 - 21.11.2017 10:15","70786","71701"
"21.11.2017 10:15 - 21.11.2017 10:30","70890","72149"
"21.11.2017 10:30 - 21.11.2017 10:45","71345","72315"
"21.11.2017 10:45 - 21.11.2017 11:00","71422","72529"
"21.11.2017 11:00 - 21.11.2017 11:15","71574","73117"
"21.11.2017 11:15 - 21.11.2017 11:30","71853","73184"
"21.11.2017 11:30 - 21.11.2017 11:45","72051","73565"
"21.11.2017 11:45 - 21.11.2017 12:00","71756","73563"
"21.11.2017 12:00 - 21.11.2017 12:15","71422","72299"
"21.11.2017 12:15 - 21.11.2017 12:30","71227","72218"
"21.11.2017 12:30 - 21.11.2017 12:45","70998","72119"
"21.11.2017 12:45 - 21.11.2017 13:00","71170","72034"
"21.11.2017 13:00 - 21.11.2017 13:15","71001","72448"
"21.11.2017 13:15 - 21.11.2017 13:30","70627","72004"
"21.11.2017 13:30 - 21.11.2017 13:45","70282","71468"
"21.11.2017 13:45 - 21.11.2017 14:00","69707","71292"
"21.11.2017 14:00 - 21.11.2017 14:15","69491","71160"
"21.11.2017 14:15 - 21.11.2017 14:30","69222","71057"
"21.11.2017 14:30 - 21.11.2017 14:45","69346","71135"
"21.11.2017 14:45 - 21.11.2017 15:00","69253","71001"
"21.11.2017 15:00 - 21.11.2017 15:15","68840","71134"
"21.11.2017 15:15 - 21.11.2017 15:30","68828","70569"
"21.11.2017 15:30 - 21.11.2017 15:45","68561","70406"
"21.11.2017 15:45 - 21.11.2017 16:00","68278","70066"
"21.11.2017 16:00 - 21.11.2017 16:15","68588","70154"
"21.11.2017 16:15 - 21.11.2017 16:30","68346","70462"
"21.11.2017 16:30 - 21.11.2017 16:45","68413","71309"
"21.11.2017 16:45 - 21.11.2017 17:00","70033","72095"
"21.11.2017 17:00 - 21.11.2017 17:15","70938","72471"
"21.11.2017 17:15 - 21.11.2017 17:30","71475","73058"
"21.11.2017 17:30 - 21.11.2017 17:45","71899","73021"
"21.11.2017 17:45 - 21.11.2017 18:00","71930","72479"
"21.11.2017 18:00 - 21.11.2017 18:15","71636","72270"
"21.11.2017 18:15 - 21.11.2017 18:30","71497","71871"
"21.11.2017 18:30 - 21.11.2017 18:45","71429","71887"
"21.11.2017 18:45 - 21.11.2017 19:00","71360","71699"
"21.11.2017 19:00 - 21.11.2017 19:15","70826","71898"
"21.11.2017 19:15 - 21.11.2017 19:30","70121","71503"
"21.11.2017 19:30 - 21.11.2017 19:45","69524","70852"
"21.11.2017 19:45 - 21.11.2017 20:00","68920","69818"
"21.11.2017 20:00 - 21.11.2017 20:15","67745","69005"
"21.11.2017 20:15 - 21.11.2017 20:30","66407","68143"
"21.11.2017 20:30 - 21.11.2017 20:45","65351","67271"
"21.11.2017 20:45 - 21.11.2017 21:00","64547","66327"
"21.11.2017 21:00 - 21.11.2017 21:15","63581","65371"
"21.11.2017 21:15 - 21.11.2017 21:30","62944","64659"
"21.11.2017 21:30 - 21.11.2017 21:45","62186","63946"
"21.11.2017 21:45 - 21.11.2017 22:00","61343","62821"
"21.11.2017 22:00 - 21.11.2017 22:15","61322","62469"
"21.11.2017 22:15 - 21.11.2017 22:30","60471","61592"
"21.11.2017 22:30 - 21.11.2017 22:45","59400","60163"
"21.11.2017 22:45 - 21.11.2017 23:00","58008","59155"
"21.11.2017 23:00 - 21.11.2017 23:15","56584","57618"
"21.11.2017 23:15 - 21.11.2017 23:30","55513","56564"
"21.11.2017 23:30 - 21.11.2017 23:45","54460","56029"
"21.11.2017 23:45 - 22.11.2017 00:00","53660","54673"
"22.11.2017 00:00 - 22.11.2017 00:15","53062","52774"
"22.11.2017 00:15 - 22.11.2017 00:30","52282","51938"
"22.11.2017 00:30 - 22.11.2017 00:45","51744","51388"
"22.11.2017 00:45 - 22.11.2017 01:00","51124","50780"
"22.11.2017 01:00 - 22.11.2017 01:15","50650","50550"
"22.11.2017 01:15 - 22.11.2017 01:30","50190","50167"
"22.11.2017 01:30 - 22.11.2017 01:45","49956","50118"
"22.11.2017 01:45 - 22.11.2017 02:00","49725","50141"
"22.11.2017 02:00 - 22.11.2017 02:15","49392","49614"
"22.11.2017 02:15 - 22.11.2017 02:30","49247","49441"
"22.11.2017 02:30 - 22.11.2017 02:45","49225","49238"
"22.11.2017 02:45 - 22.11.2017 03:00","49363","49402"
"22.11.2017 03:00 - 22.11.2017 03:15","49530","49849"
"22.11.2017 03:15 - 22.11.2017 03:30","49695","49962"
"22.11.2017 03:30 - 22.11.2017 03:45","49684","50517"
"22.11.2017 03:45 - 22.11.2017 04:00","49798","50569"
"22.11.2017 04:00 - 22.11.2017 04:15","50558","51206"
"22.11.2017 04:15 - 22.11.2017 04:30","50851","51226"
"22.11.2017 04:30 - 22.11.2017 04:45","51355","52190"
"22.11.2017 04:45 - 22.11.2017 05:00","51919","52777"
"22.11.2017 05:00 - 22.11.2017 05:15","52913","53980"
"22.11.2017 05:15 - 22.11.2017 05:30","53618","54829"
"22.11.2017 05:30 - 22.11.2017 05:45","54887","55254"
"22.11.2017 05:45 - 22.11.2017 06:00","56359","57020"
"22.11.2017 06:00 - 22.11.2017 06:15","59019","60014"
"22.11.2017 06:15 - 22.11.2017 06:30","61339","62348"
"22.11.2017 06:30 - 22.11.2017 06:45","63398","64714"
"22.11.2017 06:45 - 22.11.2017 07:00","65182","66507"
"22.11.2017 07:00 - 22.11.2017 07:15","67121","68950"
"22.11.2017 07:15 - 22.11.2017 07:30","68189","69583"
"22.11.2017 07:30 - 22.11.2017 07:45","69437","70381"
"22.11.2017 07:45 - 22.11.2017 08:00","70165","70716"
"22.11.2017 08:00 - 22.11.2017 08:15","70769","71517"
"22.11.2017 08:15 - 22.11.2017 08:30","70911","72320"
"22.11.2017 08:30 - 22.11.2017 08:45","71216","72522"
"22.11.2017 08:45 - 22.11.2017 09:00","71244","72383"
"22.11.2017 09:00 - 22.11.2017 09:15","71046","71663"
"22.11.2017 09:15 - 22.11.2017 09:30","70955","72173"
"22.11.2017 09:30 - 22.11.2017 09:45","71209","72201"
"22.11.2017 09:45 - 22.11.2017 10:00","71509","72146"
"22.11.2017 10:00 - 22.11.2017 10:15","71595","72171"
"22.11.2017 10:15 - 22.11.2017 10:30","71623","72140"
"22.11.2017 10:30 - 22.11.2017 10:45","71931","72511"
"22.11.2017 10:45 - 22.11.2017 11:00","72037","72291"
"22.11.2017 11:00 - 22.11.2017 11:15","72255","71937"
"22.11.2017 11:15 - 22.11.2017 11:30","72604","72319"
"22.11.2017 11:30 - 22.11.2017 11:45","72602","72302"
"22.11.2017 11:45 - 22.11.2017 12:00","72498","72260"
"22.11.2017 12:00 - 22.11.2017 12:15","72177","71595"
"22.11.2017 12:15 - 22.11.2017 12:30","71956","71062"
"22.11.2017 12:30 - 22.11.2017 12:45","71810","70905"
"22.11.2017 12:45 - 22.11.2017 13:00","72035","71001"
"22.11.2017 13:00 - 22.11.2017 13:15","71921","71863"
"22.11.2017 13:15 - 22.11.2017 13:30","71715","71519"
"22.11.2017 13:30 - 22.11.2017 13:45","71397","70980"
"22.11.2017 13:45 - 22.11.2017 14:00","70634","70386"
"22.11.2017 14:00 - 22.11.2017 14:15","70329","70613"
"22.11.2017 14:15 - 22.11.2017 14:30","70080","70707"
"22.11.2017 14:30 - 22.11.2017 14:45","69976","70473"
"22.11.2017 14:45 - 22.11.2017 15:00","69894","69772"
"22.11.2017 15:00 - 22.11.2017 15:15","69582","70046"
"22.11.2017 15:15 - 22.11.2017 15:30","69686","69201"
"22.11.2017 15:30 - 22.11.2017 15:45","69459","68742"
"22.11.2017 15:45 - 22.11.2017 16:00","69364","68113"
"22.11.2017 16:00 - 22.11.2017 16:15","69673","68323"
"22.11.2017 16:15 - 22.11.2017 16:30","69460","68749"
"22.11.2017 16:30 - 22.11.2017 16:45","69445","69508"
"22.11.2017 16:45 - 22.11.2017 17:00","71134","70706"
"22.11.2017 17:00 - 22.11.2017 17:15","72004","71951"
"22.11.2017 17:15 - 22.11.2017 17:30","72372","72507"
"22.11.2017 17:30 - 22.11.2017 17:45","72752","73540"
"22.11.2017 17:45 - 22.11.2017 18:00","72800","73815"
"22.11.2017 18:00 - 22.11.2017 18:15","72368","73205"
"22.11.2017 18:15 - 22.11.2017 18:30","72156","72993"
"22.11.2017 18:30 - 22.11.2017 18:45","72084","72769"
"22.11.2017 18:45 - 22.11.2017 19:00","71940","72853"
"22.11.2017 19:00 - 22.11.2017 19:15","71519","72931"
"22.11.2017 19:15 - 22.11.2017 19:30","70959","72435"
"22.11.2017 19:30 - 22.11.2017 19:45","70411","72026"
"22.11.2017 19:45 - 22.11.2017 20:00","69712","71191"
"22.11.2017 20:00 - 22.11.2017 20:15","68428","69275"
"22.11.2017 20:15 - 22.11.2017 20:30","67088","68294"
"22.11.2017 20:30 - 22.11.2017 20:45","66004","67984"
"22.11.2017 20:45 - 22.11.2017 21:00","65060","66934"
"22.11.2017 21:00 - 22.11.2017 21:15","64194","65992"
"22.11.2017 21:15 - 22.11.2017 21:30","63624","65527"
"22.11.2017 21:30 - 22.11.2017 21:45","62872","64590"
"22.11.2017 21:45 - 22.11.2017 22:00","62180","63612"
"22.11.2017 22:00 - 22.11.2017 22:15","62004","63443"
"22.11.2017 22:15 - 22.11.2017 22:30","61195","62462"
"22.11.2017 22:30 - 22.11.2017 22:45","59986","61645"
"22.11.2017 22:45 - 22.11.2017 23:00","58674","60701"
"22.11.2017 23:00 - 22.11.2017 23:15","57086","59007"
"22.11.2017 23:15 - 22.11.2017 23:30","56108","58211"
"22.11.2017 23:30 - 22.11.2017 23:45","55069","57103"
"22.11.2017 23:45 - 23.11.2017 00:00","54077","56116"
"23.11.2017 00:00 - 23.11.2017 00:15","54307","55007"
"23.11.2017 00:15 - 23.11.2017 00:30","53417","54553"
"23.11.2017 00:30 - 23.11.2017 00:45","52849","53996"
"23.11.2017 00:45 - 23.11.2017 01:00","52306","53365"
"23.11.2017 01:00 - 23.11.2017 01:15","51849","52657"
"23.11.2017 01:15 - 23.11.2017 01:30","51397","52522"
"23.11.2017 01:30 - 23.11.2017 01:45","51250","52350"
"23.11.2017 01:45 - 23.11.2017 02:00","51075","52167"
"23.11.2017 02:00 - 23.11.2017 02:15","50678","51834"
"23.11.2017 02:15 - 23.11.2017 02:30","50421","51632"
"23.11.2017 02:30 - 23.11.2017 02:45","50474","51834"
"23.11.2017 02:45 - 23.11.2017 03:00","50538","51924"
"23.11.2017 03:00 - 23.11.2017 03:15","50710","51530"
"23.11.2017 03:15 - 23.11.2017 03:30","50800","51344"
"23.11.2017 03:30 - 23.11.2017 03:45","50831","52029"
"23.11.2017 03:45 - 23.11.2017 04:00","50955","52231"
"23.11.2017 04:00 - 23.11.2017 04:15","51502","52351"
"23.11.2017 04:15 - 23.11.2017 04:30","51727","52496"
"23.11.2017 04:30 - 23.11.2017 04:45","52169","53525"
"23.11.2017 04:45 - 23.11.2017 05:00","52791","54167"
"23.11.2017 05:00 - 23.11.2017 05:15","53890","55237"
"23.11.2017 05:15 - 23.11.2017 05:30","54545","56232"
"23.11.2017 05:30 - 23.11.2017 05:45","55950","57403"
"23.11.2017 05:45 - 23.11.2017 06:00","57475","58801"
"23.11.2017 06:00 - 23.11.2017 06:15","60221","61551"
"23.11.2017 06:15 - 23.11.2017 06:30","62818","64329"
"23.11.2017 06:30 - 23.11.2017 06:45","64731","66074"
"23.11.2017 06:45 - 23.11.2017 07:00","66701","68119"
"23.11.2017 07:00 - 23.11.2017 07:15","68771","70787"
"23.11.2017 07:15 - 23.11.2017 07:30","69690","71808"
"23.11.2017 07:30 - 23.11.2017 07:45","69214","72492"
"23.11.2017 07:45 - 23.11.2017 08:00","69863","72576"
"23.11.2017 08:00 - 23.11.2017 08:15","70793","73048"
"23.11.2017 08:15 - 23.11.2017 08:30","71016","73767"
"23.11.2017 08:30 - 23.11.2017 08:45","71283","74184"
"23.11.2017 08:45 - 23.11.2017 09:00","71512","74234"
"23.11.2017 09:00 - 23.11.2017 09:15","71403","74017"
"23.11.2017 09:15 - 23.11.2017 09:30","71593","74284"
"23.11.2017 09:30 - 23.11.2017 09:45","71946","74862"
"23.11.2017 09:45 - 23.11.2017 10:00","72150","74774"
"23.11.2017 10:00 - 23.11.2017 10:15","72456","74282"
"23.11.2017 10:15 - 23.11.2017 10:30","72400","74576"
"23.11.2017 10:30 - 23.11.2017 10:45","72574","74866"
"23.11.2017 10:45 - 23.11.2017 11:00","72730","74945"
"23.11.2017 11:00 - 23.11.2017 11:15","72842","74857"
"23.11.2017 11:15 - 23.11.2017 11:30","73106","75025"
"23.11.2017 11:30 - 23.11.2017 11:45","73119","75000"
"23.11.2017 11:45 - 23.11.2017 12:00","73382","74896"
"23.11.2017 12:00 - 23.11.2017 12:15","72736","73880"
"23.11.2017 12:15 - 23.11.2017 12:30","72798","73720"
"23.11.2017 12:30 - 23.11.2017 12:45","72539","73806"
"23.11.2017 12:45 - 23.11.2017 13:00","72763","73561"
"23.11.2017 13:00 - 23.11.2017 13:15","72595","73874"
"23.11.2017 13:15 - 23.11.2017 13:30","72385","73899"
"23.11.2017 13:30 - 23.11.2017 13:45","72018","73783"
"23.11.2017 13:45 - 23.11.2017 14:00","71455","72783"
"23.11.2017 14:00 - 23.11.2017 14:15","71011","72681"
"23.11.2017 14:15 - 23.11.2017 14:30","70579","72742"
"23.11.2017 14:30 - 23.11.2017 14:45","70652","72872"
"23.11.2017 14:45 - 23.11.2017 15:00","70554","72817"
"23.11.2017 15:00 - 23.11.2017 15:15","70146","72721"
"23.11.2017 15:15 - 23.11.2017 15:30","70446","72361"
"23.11.2017 15:30 - 23.11.2017 15:45","70313","72560"
"23.11.2017 15:45 - 23.11.2017 16:00","69931","72207"
"23.11.2017 16:00 - 23.11.2017 16:15","70220","72678"
"23.11.2017 16:15 - 23.11.2017 16:30","69795","73114"
"23.11.2017 16:30 - 23.11.2017 16:45","69375","74194"
"23.11.2017 16:45 - 23.11.2017 17:00","71404","75096"
"23.11.2017 17:00 - 23.11.2017 17:15","72077","75833"
"23.11.2017 17:15 - 23.11.2017 17:30","72347","76305"
"23.11.2017 17:30 - 23.11.2017 17:45","72720","76169"
"23.11.2017 17:45 - 23.11.2017 18:00","72816","75746"
"23.11.2017 18:00 - 23.11.2017 18:15","72294","74490"
"23.11.2017 18:15 - 23.11.2017 18:30","72132","74732"
"23.11.2017 18:30 - 23.11.2017 18:45","71883","74588"
"23.11.2017 18:45 - 23.11.2017 19:00","71712","74179"
"23.11.2017 19:00 - 23.11.2017 19:15","71500","73863"
"23.11.2017 19:15 - 23.11.2017 19:30","70977","73335"
"23.11.2017 19:30 - 23.11.2017 19:45","70512","72492"
"23.11.2017 19:45 - 23.11.2017 20:00","69569","71449"
"23.11.2017 20:00 - 23.11.2017 20:15","68750","69875"
"23.11.2017 20:15 - 23.11.2017 20:30","67506","68362"
"23.11.2017 20:30 - 23.11.2017 20:45","66329","67426"
"23.11.2017 20:45 - 23.11.2017 21:00","65570","66832"
"23.11.2017 21:00 - 23.11.2017 21:15","64465","66130"
"23.11.2017 21:15 - 23.11.2017 21:30","63871","64986"
"23.11.2017 21:30 - 23.11.2017 21:45","63244","64017"
"23.11.2017 21:45 - 23.11.2017 22:00","62302","62940"
"23.11.2017 22:00 - 23.11.2017 22:15","62186","62491"
"23.11.2017 22:15 - 23.11.2017 22:30","61152","60941"
"23.11.2017 22:30 - 23.11.2017 22:45","60159","59747"
"23.11.2017 22:45 - 23.11.2017 23:00","58952","59106"
"23.11.2017 23:00 - 23.11.2017 23:15","57547","57891"
"23.11.2017 23:15 - 23.11.2017 23:30","56473","57007"
"23.11.2017 23:30 - 23.11.2017 23:45","55478","55784"
"23.11.2017 23:45 - 24.11.2017 00:00","54424","55144"
"24.11.2017 00:00 - 24.11.2017 00:15","54487","53895"
"24.11.2017 00:15 - 24.11.2017 00:30","53629","53044"
"24.11.2017 00:30 - 24.11.2017 00:45","53012","52748"
"24.11.2017 00:45 - 24.11.2017 01:00","52330","52219"
"24.11.2017 01:00 - 24.11.2017 01:15","51816","50826"
"24.11.2017 01:15 - 24.11.2017 01:30","51263","50735"
"24.11.2017 01:30 - 24.11.2017 01:45","51141","50305"
"24.11.2017 01:45 - 24.11.2017 02:00","50894","49823"
"24.11.2017 02:00 - 24.11.2017 02:15","50478","49236"
"24.11.2017 02:15 - 24.11.2017 02:30","50361","49301"
"24.11.2017 02:30 - 24.11.2017 02:45","50386","49403"
"24.11.2017 02:45 - 24.11.2017 03:00","50493","49322"
"24.11.2017 03:00 - 24.11.2017 03:15","50631","49500"
"24.11.2017 03:15 - 24.11.2017 03:30","50758","49441"
"24.11.2017 03:30 - 24.11.2017 03:45","50750","49780"
"24.11.2017 03:45 - 24.11.2017 04:00","50830","50373"
"24.11.2017 04:00 - 24.11.2017 04:15","51470","50456"
"24.11.2017 04:15 - 24.11.2017 04:30","51617","50698"
"24.11.2017 04:30 - 24.11.2017 04:45","52004","51188"
"24.11.2017 04:45 - 24.11.2017 05:00","52715","52155"
"24.11.2017 05:00 - 24.11.2017 05:15","53744","53258"
"24.11.2017 05:15 - 24.11.2017 05:30","54360","53960"
"24.11.2017 05:30 - 24.11.2017 05:45","55840","55039"
"24.11.2017 05:45 - 24.11.2017 06:00","57104","56666"
"24.11.2017 06:00 - 24.11.2017 06:15","59917","59984"
"24.11.2017 06:15 - 24.11.2017 06:30","62759","62511"
"24.11.2017 06:30 - 24.11.2017 06:45","64393","63902"
"24.11.2017 06:45 - 24.11.2017 07:00","66322","65605"
"24.11.2017 07:00 - 24.11.2017 07:15","68076","67745"
"24.11.2017 07:15 - 24.11.2017 07:30","69182","68781"
"24.11.2017 07:30 - 24.11.2017 07:45","69459","69733"
"24.11.2017 07:45 - 24.11.2017 08:00","69855","70566"
"24.11.2017 08:00 - 24.11.2017 08:15","70712","71017"
"24.11.2017 08:15 - 24.11.2017 08:30","70692","71342"
"24.11.2017 08:30 - 24.11.2017 08:45","70945","71781"
"24.11.2017 08:45 - 24.11.2017 09:00","71206","71932"
"24.11.2017 09:00 - 24.11.2017 09:15","70887","71087"
"24.11.2017 09:15 - 24.11.2017 09:30","71271","71149"
"24.11.2017 09:30 - 24.11.2017 09:45","71313","71434"
"24.11.2017 09:45 - 24.11.2017 10:00","71873","71579"
"24.11.2017 10:00 - 24.11.2017 10:15","71999","71391"
"24.11.2017 10:15 - 24.11.2017 10:30","72103","71180"
"24.11.2017 10:30 - 24.11.2017 10:45","72262","71735"
"24.11.2017 10:45 - 24.11.2017 11:00","72301","72405"
"24.11.2017 11:00 - 24.11.2017 11:15","72291","72026"
"24.11.2017 11:15 - 24.11.2017 11:30","72362","72356"
"24.11.2017 11:30 - 24.11.2017 11:45","72231","72799"
"24.11.2017 11:45 - 24.11.2017 12:00","72727","73037"
"24.11.2017 12:00 - 24.11.2017 12:15","71630","72904"
"24.11.2017 12:15 - 24.11.2017 12:30","71645","72796"
"24.11.2017 12:30 - 24.11.2017 12:45","71402","72069"
"24.11.2017 12:45 - 24.11.2017 13:00","71614","71605"
"24.11.2017 13:00 - 24.11.2017 13:15","71378","71494"
"24.11.2017 13:15 - 24.11.2017 13:30","70895","70885"
"24.11.2017 13:30 - 24.11.2017 13:45","70342","70404"
"24.11.2017 13:45 - 24.11.2017 14:00","69746","69973"
"24.11.2017 14:00 - 24.11.2017 14:15","69502","69803"
"24.11.2017 14:15 - 24.11.2017 14:30","68995","69402"
